SCHOOL_CODE,SCHOOL_NAME,NETWORK
910496,0482 VIRTUAL HR EVE,
910496,0482 VIRTUAL HR EVE,
310496,0482 VIRTUAL HR SUM,
310496,0482 VIRTUAL HR SUM,
850117,4 EVER YOUNG,
850117,4 EVER YOUNG,
800088,AAA ACADEMY,
800088,AAA ACADEMY,
800090,AAA ACADEMY II,
800090,AAA ACADEMY II,
800089,AAA ACADEMY INTENSIVE,
800089,AAA ACADEMY INTENSIVE,
800300,ACACIA - BURR RIDGE,
800300,ACACIA - BURR RIDGE,
800037,ACACIA ACADEMY - INTENSIVE ES,
800037,ACACIA ACADEMY - INTENSIVE ES,
800038,ACACIA ACADEMY - INTENSIVE HS,
800038,ACACIA ACADEMY - INTENSIVE HS,
800035,ACACIA ACADEMY ES,
800035,ACACIA ACADEMY ES,
800036,ACACIA ACADEMY HS,
800036,ACACIA ACADEMY HS,
850014,ADA S MCKINLEY COMM SRVCS,
850014,ADA S MCKINLEY COMM SRVCS,
909772,ADDAMS EVE,
909772,ADDAMS EVE,
309772,ADDAMS SUM,
309772,ADDAMS SUM,
910513,AIR FORCE HS EVE,
910513,AIR FORCE HS EVE,
310513,AIR FORCE HS SUM,
310513,AIR FORCE HS SUM,
850018,ALBANY PARK COMM CTR - KIMBALL,
850018,ALBANY PARK COMM CTR - KIMBALL,
910212,ALBANY PARK EVE,
910212,ALBANY PARK EVE,
310212,ALBANY PARK SUM,
310212,ALBANY PARK SUM,
909774,ALCOTT ES EVE,
909774,ALCOTT ES EVE,
309774,ALCOTT ES SUM,
309774,ALCOTT ES SUM,
910524,ALCOTT HS EVE,
910524,ALCOTT HS EVE,
310524,ALCOTT HS SUM,
310524,ALCOTT HS SUM,
909848,ALDRIDGE EVE,
909848,ALDRIDGE EVE,
309848,ALDRIDGE SUM,
309848,ALDRIDGE SUM,
850019,ALL STAR KIDS ACADEMY,
850019,ALL STAR KIDS ACADEMY,
800156,ALLENDALE RES SCHOOL PROG - INT ES,
800156,ALLENDALE RES SCHOOL PROG - INT ES,
800157,ALLENDALE RES SCHOOL PROG - INT HS,
800157,ALLENDALE RES SCHOOL PROG - INT HS,
800154,ALLENDALE RESIDENTIAL SCHL PROG ES,
800154,ALLENDALE RESIDENTIAL SCHL PROG ES,
800155,ALLENDALE RESIDENTIAL SCHL PROG HS,
800155,ALLENDALE RESIDENTIAL SCHL PROG HS,
850021,ALLISONS INFANT AND TODDER CENTER,
850021,ALLISONS INFANT AND TODDER CENTER,
850022,ALLISONS INFANT AND TODDLER - 71ST,
850022,ALLISONS INFANT AND TODDLER - 71ST,
850020,ALLISONS INFANT AND TODDLER - NORTH CAMPUS,
850020,ALLISONS INFANT AND TODDLER - NORTH CAMPUS,
909695,AMUNDSEN HS EVE,
909695,AMUNDSEN HS EVE,
309695,AMUNDSEN HS SUM,
309695,AMUNDSEN HS SUM,
800244,ANDREW HS,
800244,ANDREW HS,
850039,ARCDOCESE CHICAGO ARTS OF LVNG,
850039,ARCDOCESE CHICAGO ARTS OF LVNG,
850145,ARCHDIOCS CHICAGO - ST ETHELREDA,
850145,ARCHDIOCS CHICAGO - ST ETHELREDA,
909951,ARIEL EVE,
909951,ARIEL EVE,
309951,ARIEL SUM,
309951,ARIEL SUM,
800117,ARLYN DAY SCHOOL - EXTENDED ES,
800117,ARLYN DAY SCHOOL - EXTENDED ES,
800118,ARLYN DAY SCHOOL - EXTENDED HS,
800118,ARLYN DAY SCHOOL - EXTENDED HS,
800115,ARLYN DAY SCHOOL ES,
800115,ARLYN DAY SCHOOL ES,
800116,ARLYN DAY SCHOOL HS,
800116,ARLYN DAY SCHOOL HS,
800119,ARLYN TRANSITION PROGRAM,
800119,ARLYN TRANSITION PROGRAM,
800120,ARLYN TRANSITION PROGRAM-INTENSIVE,
800120,ARLYN TRANSITION PROGRAM-INTENSIVE,
909777,ARMOUR EVE,
909777,ARMOUR EVE,
309777,ARMOUR SUM,
309777,ARMOUR SUM,
909779,ARMSTRONG G EVE,
909779,ARMSTRONG G EVE,
309779,ARMSTRONG G SUM,
309779,ARMSTRONG G SUM,
910287,ASHBURN EVE,
910287,ASHBURN EVE,
310287,ASHBURN SUM,
310287,ASHBURN SUM,
910268,ASHE EVE,
910268,ASHE EVE,
310268,ASHE SUM,
310268,ASHE SUM,
850023,ASIAN HUMAN SERVICE-LEAF PROGRAM,
850023,ASIAN HUMAN SERVICE-LEAF PROGRAM,
909782,AUDUBON EVE,
909782,AUDUBON EVE,
309782,AUDUBON SUM,
309782,AUDUBON SUM,
910518,AUSTIN CCA HS EVE,
910518,AUSTIN CCA HS EVE,
310518,AUSTIN CCA HS SUM,
310518,AUSTIN CCA HS SUM,
909786,AVALON PARK EVE,
909786,AVALON PARK EVE,
309786,AVALON PARK SUM,
309786,AVALON PARK SUM,
910325,AVONDALE-LOGANDALE EVE,
910325,AVONDALE-LOGANDALE EVE,
310325,AVONDALE-LOGANDALE SUM,
310325,AVONDALE-LOGANDALE SUM,
910544,AZUELA EVE,
910544,AZUELA EVE,
310544,AZUELA SUM,
310544,AZUELA SUM,
910563,BACK OF THE YARDS HS EVE,
910563,BACK OF THE YARDS HS EVE,
310563,BACK OF THE YARDS HS SUM,
310563,BACK OF THE YARDS HS SUM,
800000,BANNER THERAPEUTIC ES,
800000,BANNER THERAPEUTIC ES,
800001,BANNER THERAPEUTIC HS,
800001,BANNER THERAPEUTIC HS,
909788,BARNARD EVE,
909788,BARNARD EVE,
309788,BARNARD SUM,
309788,BARNARD SUM,
909789,BARRY EVE,
909789,BARRY EVE,
309789,BARRY SUM,
309789,BARRY SUM,
909790,BARTON EVE,
909790,BARTON EVE,
309790,BARTON SUM,
309790,BARTON SUM,
909791,BASS EVE,
909791,BASS EVE,
309791,BASS SUM,
309791,BASS SUM,
909792,BATEMAN EVE,
909792,BATEMAN EVE,
309792,BATEMAN SUM,
309792,BATEMAN SUM,
850221,BBF FAMILY SERVICES,
850221,BBF FAMILY SERVICES,
800002,BEACON THERAPEUTIC ES,
800002,BEACON THERAPEUTIC ES,
800003,BEACON THERAPEUTIC HS,
800003,BEACON THERAPEUTIC HS,
910083,BEARD EVE,
910083,BEARD EVE,
310083,BEARD SUM,
310083,BEARD SUM,
910246,BEASLEY EVE,
910246,BEASLEY EVE,
310246,BEASLEY SUM,
310246,BEASLEY SUM,
909796,BEAUBIEN EVE,
909796,BEAUBIEN EVE,
309796,BEAUBIEN SUM,
309796,BEAUBIEN SUM,
910237,BEETHOVEN EVE,
910237,BEETHOVEN EVE,
310237,BEETHOVEN SUM,
310237,BEETHOVEN SUM,
909797,BEIDLER EVE,
909797,BEIDLER EVE,
309797,BEIDLER SUM,
309797,BEIDLER SUM,
909798,BELDING EVE,
909798,BELDING EVE,
309798,BELDING SUM,
309798,BELDING SUM,
909799,BELL EVE,
909799,BELL EVE,
800267,BELL MONTESSORI INT,
800267,BELL MONTESSORI INT,
309799,BELL SUM,
309799,BELL SUM,
800224,BELLEFAIRE-MONARCH SCHOOL ES,
800224,BELLEFAIRE-MONARCH SCHOOL ES,
800225,BELLEFAIRE-MONARCH SCHOOL HS,
800225,BELLEFAIRE-MONARCH SCHOOL HS,
909922,BELMONT-CRAGIN EVE,
909922,BELMONT-CRAGIN EVE,
309922,BELMONT-CRAGIN SUM,
309922,BELMONT-CRAGIN SUM,
909800,BENNETT EVE,
909800,BENNETT EVE,
309800,BENNETT SUM,
309800,BENNETT SUM,
800313,BLACK BEAR,
800313,BLACK BEAR,
910350,BLACK EVE,
910350,BLACK EVE,
310350,BLACK SUM,
310350,BLACK SUM,
909803,BLAINE EVE,
909803,BLAINE EVE,
309803,BLAINE SUM,
309803,BLAINE SUM,
910087,BLAIR EVE,
910087,BLAIR EVE,
310087,BLAIR SUM,
310087,BLAIR SUM,
909698,BOGAN HS EVE,
909698,BOGAN HS EVE,
309698,BOGAN HS SUM,
309698,BOGAN HS SUM,
910238,BOND EVE,
910238,BOND EVE,
310238,BOND SUM,
310238,BOND SUM,
909804,BOONE EVE,
909804,BOONE EVE,
309804,BOONE SUM,
309804,BOONE SUM,
800222,BOSTON HIGASHI - EXTENDED ES,
800222,BOSTON HIGASHI - EXTENDED ES,
800223,BOSTON HIGASHI - EXTENDED HS,
800223,BOSTON HIGASHI - EXTENDED HS,
909815,BOUCHET EVE,
909815,BOUCHET EVE,
309815,BOUCHET SUM,
309815,BOUCHET SUM,
910323,BOWEN HS EVE,
910323,BOWEN HS EVE,
310323,BOWEN HS SUM,
310323,BOWEN HS SUM,
909806,BRADWELL EVE,
909806,BRADWELL EVE,
309806,BRADWELL SUM,
309806,BRADWELL SUM,
800291,BRAIN BOX ES,
800291,BRAIN BOX ES,
850030,BRAIN BOX LITERACY ACAD AND EDUC,
850030,BRAIN BOX LITERACY ACAD AND EDUC,
850031,BREAKTHROUGH BEGINNERS,
850031,BREAKTHROUGH BEGINNERS,
910242,BRENNEMANN EVE,
910242,BRENNEMANN EVE,
310242,BRENNEMANN SUM,
310242,BRENNEMANN SUM,
909809,BRENTANO EVE,
909809,BRENTANO EVE,
309809,BRENTANO SUM,
309809,BRENTANO SUM,
909810,BRIDGE EVE,
909810,BRIDGE EVE,
309810,BRIDGE SUM,
309810,BRIDGE SUM,
800142,BRIDGEPOINT ACAD OF ORLAND PARK,
800142,BRIDGEPOINT ACAD OF ORLAND PARK,
909811,BRIGHT EVE,
909811,BRIGHT EVE,
850001,BRIGHT SCHOLARS,
850001,BRIGHT SCHOLARS,
850083,BRIGHT SCHOLARS - EL VALOR,
850083,BRIGHT SCHOLARS - EL VALOR,
309811,BRIGHT SUM,
309811,BRIGHT SUM,
800296,BRIGHTMONT NORTHFIELD HS,
800296,BRIGHTMONT NORTHFIELD HS,
910317,BRIGHTON PARK EVE,
910317,BRIGHTON PARK EVE,
310317,BRIGHTON PARK SUM,
310317,BRIGHTON PARK SUM,
800212,BROADSTEP - ILLINOIS ES,
800212,BROADSTEP - ILLINOIS ES,
800213,BROADSTEP - ILLINOIS HS,
800213,BROADSTEP - ILLINOIS HS,
800210,BROADSTEP - ILLINOIS INTENSIVE ES,
800210,BROADSTEP - ILLINOIS INTENSIVE ES,
800211,BROADSTEP - ILLINOIS INTENSIVE HS,
800211,BROADSTEP - ILLINOIS INTENSIVE HS,
910590,BRONZEVILLE CLASSICAL EVE,
910590,BRONZEVILLE CLASSICAL EVE,
310590,BRONZEVILLE CLASSICAL SUM,
310590,BRONZEVILLE CLASSICAL SUM,
910381,BRONZEVILLE HS EVE,
910381,BRONZEVILLE HS EVE,
310381,BRONZEVILLE HS SUM,
310381,BRONZEVILLE HS SUM,
909726,BROOKS HS EVE,
909726,BROOKS HS EVE,
309726,BROOKS HS SUM,
309726,BROOKS HS SUM,
910091,BROWN R EVE,
910091,BROWN R EVE,
310091,BROWN R SUM,
310091,BROWN R SUM,
909812,BROWN W EVE,
909812,BROWN W EVE,
309812,BROWN W SUM,
309812,BROWN W SUM,
909813,BROWNELL EVE,
909813,BROWNELL EVE,
309813,BROWNELL SUM,
309813,BROWNELL SUM,
909830,BRUNSON EVE,
909830,BRUNSON EVE,
309830,BRUNSON SUM,
309830,BRUNSON SUM,
909817,BUDLONG EVE,
909817,BUDLONG EVE,
309817,BUDLONG SUM,
309817,BUDLONG SUM,
850002,BUNNYLAND DAY CARE,
850002,BUNNYLAND DAY CARE,
909818,BURBANK EVE,
909818,BURBANK EVE,
309818,BURBANK SUM,
309818,BURBANK SUM,
909819,BURKE EVE,
909819,BURKE EVE,
309819,BURKE SUM,
309819,BURKE SUM,
909820,BURLEY EVE,
909820,BURLEY EVE,
309820,BURLEY SUM,
309820,BURLEY SUM,
909821,BURNHAM EVE,
909821,BURNHAM EVE,
309821,BURNHAM SUM,
309821,BURNHAM SUM,
909827,BURNSIDE EVE,
909827,BURNSIDE EVE,
309827,BURNSIDE SUM,
309827,BURNSIDE SUM,
909828,BURR EVE,
909828,BURR EVE,
309828,BURR SUM,
309828,BURR SUM,
909829,BURROUGHS EVE,
909829,BURROUGHS EVE,
309829,BURROUGHS SUM,
309829,BURROUGHS SUM,
850032,BUSY BUMBLE BEE LEARNING ACADEMY,
850032,BUSY BUMBLE BEE LEARNING ACADEMY,
909832,BYRNE EVE,
909832,BYRNE EVE,
309832,BYRNE SUM,
309832,BYRNE SUM,
850055,C Y C - DOROTHY GAUTREAUX,
850055,C Y C - DOROTHY GAUTREAUX,
909833,CALDWELL EVE,
909833,CALDWELL EVE,
309833,CALDWELL SUM,
309833,CALDWELL SUM,
910353,CALMECA EVE,
910353,CALMECA EVE,
310353,CALMECA SUM,
310353,CALMECA SUM,
800218,CALO ES,
800218,CALO ES,
800219,CALO HS,
800219,CALO HS,
910565,CAMELOT - EXCEL ENGLEWOOD HS EVE,
910565,CAMELOT - EXCEL ENGLEWOOD HS EVE,
310565,CAMELOT - EXCEL ENGLEWOOD HS SUM,
310565,CAMELOT - EXCEL ENGLEWOOD HS SUM,
910572,CAMELOT - SAFE ES EVE,
910572,CAMELOT - SAFE ES EVE,
310572,CAMELOT - SAFE ES SUM,
310572,CAMELOT - SAFE ES SUM,
910573,CAMELOT - SAFE HS EVE,
910573,CAMELOT - SAFE HS EVE,
310573,CAMELOT - SAFE HS SUM,
310573,CAMELOT - SAFE HS SUM,
800083,CAMELOT THERAP-MT PROSPECT ES,
800083,CAMELOT THERAP-MT PROSPECT ES,
800084,CAMELOT THERAP-MT PROSPECT HS,
800084,CAMELOT THERAP-MT PROSPECT HS,
800085,CAMELOT THERAP-MT PROSPECT-INT ES,
800085,CAMELOT THERAP-MT PROSPECT-INT ES,
800086,CAMELOT THERAP-MT PROSPECT-INT HS,
800086,CAMELOT THERAP-MT PROSPECT-INT HS,
909835,CAMERON EVE,
909835,CAMERON EVE,
309835,CAMERON SUM,
309835,CAMERON SUM,
910539,CAMRAS EVE,
910539,CAMRAS EVE,
310539,CAMRAS SUM,
310539,CAMRAS SUM,
909836,CANTY EVE,
909836,CANTY EVE,
309836,CANTY SUM,
309836,CANTY SUM,
910024,CARDENAS EVE,
910024,CARDENAS EVE,
310024,CARDENAS SUM,
310024,CARDENAS SUM,
850086,CARITAS HOME DAYCARE,
850086,CARITAS HOME DAYCARE,
850084,CARLOS CANTU CHILD AND FAMILY CENTER,
850084,CARLOS CANTU CHILD AND FAMILY CENTER,
909837,CARNEGIE EVE,
909837,CARNEGIE EVE,
309837,CARNEGIE SUM,
309837,CARNEGIE SUM,
850034,CAROLE ROBERTSON CNTR FOR LRNG,
850034,CAROLE ROBERTSON CNTR FOR LRNG,
850033,CAROLE ROBERTSON CNTR LEARNING,
850033,CAROLE ROBERTSON CNTR LEARNING,
850036,CAROLE ROBERTSON CTR LRNG -KIPP,
850036,CAROLE ROBERTSON CTR LRNG -KIPP,
850035,CAROLE ROBERTSON LEGACY,
850035,CAROLE ROBERTSON LEGACY,
909839,CARROLL EVE,
909839,CARROLL EVE,
309839,CARROLL SUM,
309839,CARROLL SUM,
909842,CARSON EVE,
909842,CARSON EVE,
309842,CARSON SUM,
309842,CARSON SUM,
909844,CARTER EVE,
909844,CARTER EVE,
309844,CARTER SUM,
309844,CARTER SUM,
909845,CARVER G EVE,
909845,CARVER G EVE,
309845,CARVER G SUM,
309845,CARVER G SUM,
909760,CARVER MILITARY HS EVE,
909760,CARVER MILITARY HS EVE,
309760,CARVER MILITARY HS SUM,
309760,CARVER MILITARY HS SUM,
850038,CASA CENTRAL - EARLY LRNING ACAD,
850038,CASA CENTRAL - EARLY LRNING ACAD,
910021,CASALS EVE,
910021,CASALS EVE,
310021,CASALS SUM,
310021,CASALS SUM,
909849,CASSELL EVE,
909849,CASSELL EVE,
309849,CASSELL SUM,
309849,CASSELL SUM,
910251,CATHER EVE,
910251,CATHER EVE,
310251,CATHER SUM,
310251,CATHER SUM,
850017,CBO ALAIN LOCKE CHARTER,
850017,CBO ALAIN LOCKE CHARTER,
850224,CBO GREAT LAKES ACADEMY CHARTER SCHOOL,
850224,CBO GREAT LAKES ACADEMY CHARTER SCHOOL,
850140,CBO LEARN CHARTER SCH - ROMANO BUTLER,
850140,CBO LEARN CHARTER SCH - ROMANO BUTLER,
850141,CBO LEARN CHARTER SCH - SOUTH CHICAGO,
850141,CBO LEARN CHARTER SCH - SOUTH CHICAGO,
850027,CCC - MALCOLM X CHILD DEV CNTR,
850027,CCC - MALCOLM X CHILD DEV CNTR,
850028,CCC - OLIVE HARVEY CHILD DEV CNTR,
850028,CCC - OLIVE HARVEY CHILD DEV CNTR,
850029,CCC - TRUMAN CHILD DEV CNTR,
850029,CCC - TRUMAN CHILD DEV CNTR,
850025,CCC DALEY CHILD DEVELOPMENT CNTR,
850025,CCC DALEY CHILD DEVELOPMENT CNTR,
800107,CENTERVIEW THERAPEUTIC-DAY ES,
800107,CENTERVIEW THERAPEUTIC-DAY ES,
800108,CENTERVIEW THERAPEUTIC-DAY HS,
800108,CENTERVIEW THERAPEUTIC-DAY HS,
800109,CENTERVIEW THERAPEUTIC-DAY-INT ES,
800109,CENTERVIEW THERAPEUTIC-DAY-INT ES,
800110,CENTERVIEW THERAPEUTIC-DAY-INT HS,
800110,CENTERVIEW THERAPEUTIC-DAY-INT HS,
850085,CENTRO INFANTIL PUERTO RICAN COM,
850085,CENTRO INFANTIL PUERTO RICAN COM,
800230,CHADDOCK SCHOOL ES,
800230,CHADDOCK SCHOOL ES,
800231,CHADDOCK SCHOOL HS,
800231,CHADDOCK SCHOOL HS,
909851,CHALMERS EVE,
909851,CHALMERS EVE,
309851,CHALMERS SUM,
309851,CHALMERS SUM,
800259,CHAMBERLAIN INT 61366,
800259,CHAMBERLAIN INT 61366,
800258,CHAMBERLAIN SCH 8645,
800258,CHAMBERLAIN SCH 8645,
909852,CHAPPELL EVE,
909852,CHAPPELL EVE,
309852,CHAPPELL SUM,
309852,CHAPPELL SUM,
909853,CHASE EVE,
909853,CHASE EVE,
309853,CHASE SUM,
309853,CHASE SUM,
910148,CHAVEZ EVE,
910148,CHAVEZ EVE,
310148,CHAVEZ SUM,
310148,CHAVEZ SUM,
850052,CHGO LIGHTHOUSE - BV IMPAIRED,
850052,CHGO LIGHTHOUSE - BV IMPAIRED,
910248,CHICAGO ACADEMY ES EVE,
910248,CHICAGO ACADEMY ES EVE,
310248,CHICAGO ACADEMY ES SUM,
310248,CHICAGO ACADEMY ES SUM,
910340,CHICAGO ACADEMY HS EVE,
910340,CHICAGO ACADEMY HS EVE,
310340,CHICAGO ACADEMY HS SUM,
310340,CHICAGO ACADEMY HS SUM,
909753,CHICAGO AGRICULTURE HS EVE,
909753,CHICAGO AGRICULTURE HS EVE,
309753,CHICAGO AGRICULTURE HS SUM,
309753,CHICAGO AGRICULTURE HS SUM,
800061,CHICAGO AUTISM ACADEMY ES,
800061,CHICAGO AUTISM ACADEMY ES,
800062,CHICAGO AUTISM ACADEMY HS,
800062,CHICAGO AUTISM ACADEMY HS,
850104,CHICAGO CHILD CARE SOC - HYDE PK,
850104,CHICAGO CHILD CARE SOC - HYDE PK,
850044,CHICAGO COMMONS - GUADALUPANO,
850044,CHICAGO COMMONS - GUADALUPANO,
850048,CHICAGO COMMONS - NIA FAMILY CNTR,
850048,CHICAGO COMMONS - NIA FAMILY CNTR,
850049,CHICAGO COMMONS - PAULO FREIRE,
850049,CHICAGO COMMONS - PAULO FREIRE,
850050,CHICAGO COMMONS-TAYLOR CTR,
850050,CHICAGO COMMONS-TAYLOR CTR,
850058,CHICAGO CTR GEORGE E TAYLOR,
850058,CHICAGO CTR GEORGE E TAYLOR,
800063,CHICAGO LIGHTHOUSE ES,
800063,CHICAGO LIGHTHOUSE ES,
800064,CHICAGO LIGHTHOUSE HS,
800064,CHICAGO LIGHTHOUSE HS,
800276,CHICAGO LIGHTHOUSE INT ES,
800276,CHICAGO LIGHTHOUSE INT ES,
800277,CHICAGO LIGHTHOUSE INT HS,
800277,CHICAGO LIGHTHOUSE INT HS,
909754,CHICAGO MILITARY HS EVE,
909754,CHICAGO MILITARY HS EVE,
309754,CHICAGO MILITARY HS SUM,
309754,CHICAGO MILITARY HS SUM,
909674,CHICAGO VOCATIONAL HS EVE,
909674,CHICAGO VOCATIONAL HS EVE,
309674,CHICAGO VOCATIONAL HS SUM,
309674,CHICAGO VOCATIONAL HS SUM,
850057,CHICAGO YOUTH CENTERS FIRST STEP,
850057,CHICAGO YOUTH CENTERS FIRST STEP,
800160,CHILDRBRIDGE CENTER FOR ED - INT ES,
800160,CHILDRBRIDGE CENTER FOR ED - INT ES,
800161,CHILDRBRIDGE CENTER FOR ED - INT HS,
800161,CHILDRBRIDGE CENTER FOR ED - INT HS,
800158,CHILDRBRIDGE CENTER FOR ED ES,
800158,CHILDRBRIDGE CENTER FOR ED ES,
800159,CHILDRBRIDGE CENTER FOR ED HS,
800159,CHILDRBRIDGE CENTER FOR ED HS,
800099,CHILDRENS HABILITATION CENTER ES,
800099,CHILDRENS HABILITATION CENTER ES,
800100,CHILDRENS HABILITATION CENTER HS,
800100,CHILDRENS HABILITATION CENTER HS,
850068,CHILDRENS HOME AND AID SOCIETY,
850068,CHILDRENS HOME AND AID SOCIETY,
850069,CHILDRENS PLACE ASSOCIATION,
850069,CHILDRENS PLACE ASSOCIATION,
850070,CHILDSERV - WEST CHICAGO,
850070,CHILDSERV - WEST CHICAGO,
850071,CHINESE AMERICAN SERVICE LEAGUE,
850071,CHINESE AMERICAN SERVICE LEAGUE,
850107,CHLDRENS DEV INSTIT - SOUTH SHORE,
850107,CHLDRENS DEV INSTIT - SOUTH SHORE,
850004,CHLDRNS CNTR CREATIVE LEARNING,
850004,CHLDRNS CNTR CREATIVE LEARNING,
909854,CHOPIN EVE,
909854,CHOPIN EVE,
309854,CHOPIN SUM,
309854,CHOPIN SUM,
909855,CHRISTOPHER EVE,
909855,CHRISTOPHER EVE,
850072,CHRISTOPHER HOUSE - BELMONT CRAGIN,
850072,CHRISTOPHER HOUSE - BELMONT CRAGIN,
850073,CHRISTOPHER HOUSE - LOGAN SQUARE,
850073,CHRISTOPHER HOUSE - LOGAN SQUARE,
850074,CHRISTOPHER HOUSE - UPTOWN,
850074,CHRISTOPHER HOUSE - UPTOWN,
309855,CHRISTOPHER SUM,
309855,CHRISTOPHER SUM,
850026,CITY COLLEGE - KENNEDY KING,
850026,CITY COLLEGE - KENNEDY KING,
300006,CITY WIDE PROGRAMS SUM,
300006,CITY WIDE PROGRAMS SUM,
610497,CITYWIDE OSS SCHOOLS,
610497,CITYWIDE OSS SCHOOLS,
910497,CITYWIDE OSS SCHOOLS EVE,
910497,CITYWIDE OSS SCHOOLS EVE,
310497,CITYWIDE OSS SCHOOLS SUM,
310497,CITYWIDE OSS SCHOOLS SUM,
6,CITYWIDE PROGRAMS,
6,CITYWIDE PROGRAMS,
8,CITYWIDE PROGRAMS ES,
8,CITYWIDE PROGRAMS ES,
910347,CLAREMONT EVE,
910347,CLAREMONT EVE,
310347,CLAREMONT SUM,
310347,CLAREMONT SUM,
909795,CLARK ES EVE,
909795,CLARK ES EVE,
309795,CLARK ES SUM,
309795,CLARK ES SUM,
910244,CLARK HS EVE,
910244,CLARK HS EVE,
310244,CLARK HS SUM,
310244,CLARK HS SUM,
800144,CLASSROOM CONNECTION DAY SCHOOL ES,
800144,CLASSROOM CONNECTION DAY SCHOOL ES,
800145,CLASSROOM CONNECTION DAY SCHOOL HS,
800145,CLASSROOM CONNECTION DAY SCHOOL HS,
909856,CLAY EVE,
909856,CLAY EVE,
309856,CLAY SUM,
309856,CLAY SUM,
909759,CLEMENTE HS EVE,
909759,CLEMENTE HS EVE,
309759,CLEMENTE HS SUM,
309759,CLEMENTE HS SUM,
909857,CLEVELAND EVE,
909857,CLEVELAND EVE,
309857,CLEVELAND SUM,
309857,CLEVELAND SUM,
909859,CLINTON EVE,
909859,CLINTON EVE,
309859,CLINTON SUM,
309859,CLINTON SUM,
909861,CLISSOLD EVE,
909861,CLISSOLD EVE,
309861,CLISSOLD SUM,
309861,CLISSOLD SUM,
850042,CNTR NEW HORIZONS EFFIE O ELLIS,
850042,CNTR NEW HORIZONS EFFIE O ELLIS,
910199,COLEMON EVE,
910199,COLEMON EVE,
310199,COLEMON SUM,
310199,COLEMON SUM,
909862,COLES EVE,
909862,COLES EVE,
309862,COLES SUM,
309862,COLES SUM,
910499,COLLINS HS EVE,
910499,COLLINS HS EVE,
310499,COLLINS HS SUM,
310499,COLLINS HS SUM,
910170,COLUMBIA EXPLORERS EVE,
910170,COLUMBIA EXPLORERS EVE,
310170,COLUMBIA EXPLORERS SUM,
310170,COLUMBIA EXPLORERS SUM,
909863,COLUMBUS EVE,
909863,COLUMBUS EVE,
309863,COLUMBUS SUM,
309863,COLUMBUS SUM,
850075,CONCORDIA PLACE - SEELEY,
850075,CONCORDIA PLACE - SEELEY,
850076,CONCORDIA PLACE - WHIPPLE,
850076,CONCORDIA PLACE - WHIPPLE,
909864,COOK EVE,
909864,COOK EVE,
309864,COOK SUM,
309864,COOK SUM,
909866,COONLEY EVE,
909866,COONLEY EVE,
309866,COONLEY SUM,
309866,COONLEY SUM,
909867,COOPER EVE,
909867,COOPER EVE,
309867,COOPER SUM,
309867,COOPER SUM,
800162,CORE SUPPORTED ES,
800162,CORE SUPPORTED ES,
800163,CORE SUPPORTED HS,
800163,CORE SUPPORTED HS,
909870,CORKERY EVE,
909870,CORKERY EVE,
309870,CORKERY SUM,
309870,CORKERY SUM,
909761,CORLISS HS EVE,
909761,CORLISS HS EVE,
309761,CORLISS HS SUM,
309761,CORLISS HS SUM,
910355,COURTENAY EVE,
910355,COURTENAY EVE,
310355,COURTENAY SUM,
310355,COURTENAY SUM,
800266,COVE CAREER,
800266,COVE CAREER,
800041,COVE SCHOOL - INTENSIVE ES,
800041,COVE SCHOOL - INTENSIVE ES,
800042,COVE SCHOOL - INTENSIVE HS,
800042,COVE SCHOOL - INTENSIVE HS,
800039,COVE SCHOOL ES,
800039,COVE SCHOOL ES,
800040,COVE SCHOOL HS,
800040,COVE SCHOOL HS,
910561,CRANE MEDICAL HS EVE,
910561,CRANE MEDICAL HS EVE,
310561,CRANE MEDICAL HS SUM,
310561,CRANE MEDICAL HS SUM,
850172,CREATIVE LITTLE ONES,
850172,CREATIVE LITTLE ONES,
909873,CROWN EVE,
909873,CROWN EVE,
309873,CROWN SUM,
309873,CROWN SUM,
850041,CTRS FOR NEW HORIZONS -ALTGELD,
850041,CTRS FOR NEW HORIZONS -ALTGELD,
850077,CUDDLE CARE INC,
850077,CUDDLE CARE INC,
910003,CUFFE EVE,
910003,CUFFE EVE,
310003,CUFFE SUM,
310003,CUFFE SUM,
910004,CULLEN EVE,
910004,CULLEN EVE,
310004,CULLEN SUM,
310004,CULLEN SUM,
909756,CURIE HS EVE,
909756,CURIE HS EVE,
309756,CURIE HS SUM,
309756,CURIE HS SUM,
909900,CURTIS EVE,
909900,CURTIS EVE,
309900,CURTIS SUM,
309900,CURTIS SUM,
850067,CYC - ABC FAMILY CENTER,
850067,CYC - ABC FAMILY CENTER,
850239,CYC - CALUMET HEIGHTS,
850239,CYC - CALUMET HEIGHTS,
850053,CYC - CENTRO NUESTRO,
850053,CYC - CENTRO NUESTRO,
850066,CYC - REBECCA K CROWN CENTER,
850066,CYC - REBECCA K CROWN CENTER,
910239,DALEY EVE,
910239,DALEY EVE,
310239,DALEY SUM,
310239,DALEY SUM,
909875,DARWIN EVE,
909875,DARWIN EVE,
309875,DARWIN SUM,
309875,DARWIN SUM,
910521,DAVIS M EVE,
910521,DAVIS M EVE,
310521,DAVIS M SUM,
310521,DAVIS M SUM,
909876,DAVIS N EVE,
909876,DAVIS N EVE,
309876,DAVIS N SUM,
309876,DAVIS N SUM,
909879,DAWES EVE,
909879,DAWES EVE,
